5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2,2,4,7,9,11,13,18,22,30,22,18,13,11,9,7,4,2,2,2
7,9,8,15,14,22,10,8,6,35,9,9,12,5,4,6,1,3,0,0
