,Unnamed: 0,Participant,GameID,Run,Trial,BalloonCount,PopPoint,Condition,P2,Fixation,Photo,NewBalloon,OutcomeScreen,Winner,Looking,SBRating,PressPump,ReleasePump,Tokens,CashIn,Pop,P2_PopPoint,P2_PressPump,P2_ReleasePump,P2_Tokens,P2_CashIn,P2_Pop,Onset,Dur,Restarted,HitBlockTime,Trigger,Break,Session,P2ID,Repeat,P2Repeat
0,0,131.0,22221.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90734863281e-06,2.29972600937,0.0,0.0,1.0,0.0,24,0,0,0
1,1,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287034034729,3.56710600853,0.0,0.0,0.0,0.0,24,0,0,0
2,2,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9150929451,0.0,0.0,0.0,0.0,0.0,24,0,0,0
3,3,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41089701653,3.28147602081,0.0,0.0,0.0,0.0,24,0,0,0
4,4,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82796692848,0.0,0.0,0.0,0.0,0.0,24,0,0,0
5,5,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76401185989,0.0,0.0,0.0,0.0,0.0,24,0,0,0
6,6,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.497287035,0.0,0.0,0.0,0.0,0.0,24,0,0,0
7,7,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8306350708,0.0,0.0,0.0,0.0,0.0,24,0,0,0
8,8,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9972779751,0.0,0.0,0.0,0.0,0.0,24,0,0,0
9,9,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1472649574,0.0,0.0,0.0,0.0,0.0,24,0,0,0
10,10,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2805449963,0.0,0.0,0.0,0.0,0.0,24,0,0,0
11,11,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4138450623,0.0,0.0,0.0,0.0,0.0,24,0,0,0
12,12,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1471500397,0.0,0.0,0.0,0.0,0.0,24,0,0,0
13,13,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1804099083,0.0,0.0,0.0,0.0,0.0,24,0,0,0
14,14,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8803908825,0.0,0.0,0.0,0.0,0.0,24,0,0,0
15,15,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.230383873,0.0,0.0,0.0,0.0,0.0,24,0,0,0
16,16,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4136600494,0.0,0.0,0.0,0.0,0.0,24,0,0,0
17,17,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6303679943,0.0,0.0,0.0,0.0,0.0,24,0,0,0
18,18,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8303420544,0.0,0.0,0.0,0.0,0.0,24,0,0,0
19,19,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1303348541,0.0,0.0,0.0,0.0,0.0,24,0,0,0
20,20,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5970020294,0.0,0.0,0.0,0.0,0.0,24,0,0,0
21,21,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5635929108,0.0,0.0,0.0,0.0,0.0,24,0,0,0
22,22,131.0,22221.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5833530426,0.0,0.0,0.0,0.0,0.0,24,0,0,0
23,23,131.0,22221.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6696228981,4.12612700462,0.0,0.0,0.0,0.0,24,0,0,0
24,24,131.0,22221.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8849289417,0.0,0.0,0.0,0.0,0.0,24,0,0,0
25,25,131.0,22221.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3849668503,3.6039481163,0.0,0.0,0.0,0.0,24,0,0,0
26,26,131.0,22221.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0380790234,0.0,0.0,0.0,0.0,0.0,24,0,0,0
27,27,131.0,22221.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7297649384,0.0,0.0,0.0,0.0,0.0,24,0,0,0
28,28,131.0,22221.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3630409241,0.0,0.0,0.0,0.0,0.0,24,0,0,0
29,29,131.0,22221.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3810498714,0.0,0.0,0.0,0.0,0.0,24,0,0,0
30,30,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.467854023,3.92792701721,0.0,0.0,0.0,0.0,24,0,0,0
31,31,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4544029236,0.0,0.0,0.0,0.0,0.0,24,0,0,0
32,32,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9544188976,2.95975804329,0.0,0.0,0.0,0.0,24,0,0,0
33,33,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9575209618,0.0,0.0,0.0,0.0,0.0,24,0,0,0
34,34,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7292518616,0.0,0.0,0.0,0.0,0.0,24,0,0,0
35,35,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5958800316,0.0,0.0,0.0,0.0,0.0,24,0,0,0
36,36,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8458440304,0.0,0.0,0.0,0.0,0.0,24,0,0,0
37,37,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7125098705,0.0,0.0,0.0,0.0,0.0,24,0,0,0
38,38,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2624549866,0.0,0.0,0.0,0.0,0.0,24,0,0,0
39,39,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5624110699,0.0,0.0,0.0,0.0,0.0,24,0,0,0
40,40,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6123640537,0.0,0.0,0.0,0.0,0.0,24,0,0,0
41,41,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8123919964,0.0,0.0,0.0,0.0,0.0,24,0,0,0
42,42,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8123350143,0.0,0.0,0.0,0.0,0.0,24,0,0,0
43,43,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.478992939,0.0,0.0,0.0,0.0,0.0,24,0,0,0
44,44,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1289079189,0.0,0.0,0.0,0.0,0.0,24,0,0,0
45,45,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6956520081,0.0,0.0,0.0,0.0,0.0,24,0,0,0
46,46,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3288869858,0.0,0.0,0.0,0.0,0.0,24,0,0,0
47,47,131.0,22221.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8121600151,0.0,0.0,0.0,0.0,0.0,24,0,0,0
