5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
4,20,0,4,15,6,0,20,0,5,0,0,0,0,22,0,3,0,0,1
5,0,0,0,15,0,0,11,0,22,0,35,0,0,0,11,0,0,0,1
