5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
1,1,1,1,1,2,4,8,11,13,15,13,11,8,4,2,1,1,1,1
0,0,0,4,8,12,16,20,16,12,8,4,0,0,0,0,0,0,0,0
