5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0,0,8,13,27,10,10,8,11,12,2,0,0,0,0,0,0,0,0,0
0,0,0,4,21,0,27,31,18,0,0,0,0,0,0,0,0,0,0,0
