5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
10,15,28,45,48,70,93,95,97,100,90,80,70,60,50,40,30,20,10,10
12,39,52,56,53,64,70,76,85,100,87,90,70,65,47,28,23,11,7,2
