5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0,0,3,10,3,3,5,4,3,10,4,10,20,10,21,11,16,0,0,0
0,0,0,32,10,6,5,4,26,35,29,40,40,40,33,28,32,32,0,0
