5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2,4,9,12,17,19,21,25,28,31,27,23,22,18,14,12,8,6,3,0
0,6,7,14,12,12,13,11,28,23,11,0,0,0,0,0,0,0,0,0
