5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0,2,5,8,11,13,13,11,10,8,5,4,2,2,2,1,1,1,1,0
0,3,5,5,7,9,12,13,19,9,7,6,4,3,2,1,1,1,0,0
