5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0,5,8,18,0,0,33,0,10,24,0,2,0,0,0,0,0,0,0,0
0,0,24,29,25,12,8,0,2,0,0,0,0,0,0,0,0,0,0,0
