5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
1,1,1,1,1,2,5,16,24,31,23,8,2,1,1,1,1,1,1,1
1,1,2,6,25,22,17,16,16,10,9,9,9,5,3,1,1,1,1,1
