5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0,20,0,5,10,0,10,0,0,5,0,11,8,0,0,25,0,5,0,2
0,2,10,1,1,5,20,5,5,25,3,1,1,15,1,1,2,1,1,0
