5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
1,2,2,4,6,2,4,8,6,8,9,10,11,14,15,11,6,3,2,2
1,2,5,5,9,14,24,27,25,18,12,12,10,16,18,14,10,7,4,3
