5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0,1,2,3,4,5,6,8,13,17,13,8,6,5,4,3,2,2,1,0
0,0,0,0,10,15,20,18,17,8,6,6,0,0,0,0,0,0,0,0
