5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
4,6,7,7,10,14,17,22,26,33,30,27,24,21,19,16,12,9,6,3
0,7,12,15,18,21,24,30,30,30,27,25,24,23,17,13,7,2,0,0
