5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
1,2,2,3,7,7,6,8,23,21,27,14,25,7,3,3,3,2,1,1
1,1,3,9,10,11,13,30,31,30,32,36,26,22,18,15,10,7,3,5
