5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2,9,15,9,22,8,12,7,5,3,2,3,2,1,0,0,0,0,0,0
0,5,23,20,24,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0
