5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0,0,1,3,5,7,10,10,23,23,24,26,30,40,34,27,21,18,8,5
0,0,0,3,9,16,15,19,21,30,28,30,34,28,22,16,10,6,2,0
