5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0,3,6,4,1,8,9,18,15,0,10,26,0,0,0,0,0,0,0,0
0,0,0,0,0,0,34,30,10,0,26,0,0,0,0,0,0,0,0,0
