,Unnamed: 0,Participant,GameID,Run,Trial,BalloonCount,PopPoint,Condition,P2,Fixation,Photo,NewBalloon,OutcomeScreen,Winner,Looking,SBRating,PressPump,ReleasePump,Tokens,CashIn,Pop,P2_PopPoint,P2_PressPump,P2_ReleasePump,P2_Tokens,P2_CashIn,P2_Pop,Onset,Dur,Restarted,HitBlockTime,Trigger,Break,Session,P2ID,Repeat,P2Repeat
0,0,103.0,22221.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90734863281e-06,2.29991197586,0.0,0.0,1.0,0.0,17,0,0,0
1,1,103.0,22221.0,1.0,1.0,0.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366387844086,3.38874816895,0.0,0.0,0.0,0.0,17,0,0,0
2,2,103.0,22221.0,1.0,1.0,0.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80096197128,0.0,0.0,0.0,0.0,0.0,17,0,0,0
3,3,103.0,22221.0,1.0,1.0,0.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29722595215,3.79267096519,0.0,0.0,0.0,0.0,17,0,0,0
4,4,103.0,22221.0,1.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13693499565,0.0,0.0,0.0,0.0,0.0,17,0,0,0
5,5,103.0,22221.0,1.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8400850296,0.0,0.0,0.0,0.0,0.0,17,0,0,0
6,6,103.0,22221.0,1.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6687378883,0.0,0.0,0.0,0.0,0.0,17,0,0,0
7,7,103.0,22221.0,1.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2528290749,0.0,0.0,0.0,0.0,0.0,17,0,0,0
8,8,103.0,22221.0,1.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2801969051,0.0,0.0,0.0,0.0,0.0,17,0,0,0
9,9,103.0,22221.0,1.0,2.0,1.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3585999012,5.94428801537,0.0,0.0,0.0,0.0,17,0,0,0
