5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2,3,8,10,18,20,18,15,12,10,12,15,18,20,18,11,9,8,5,2
0,0,0,2,8,15,15,16,23,30,20,15,7,0,0,0,0,0,0,2
