5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
8,10,12,14,16,16,20,25,27,33,48,28,21,17,13,8,7,6,7,3
0,1,2,5,7,11,14,17,24,22,21,10,10,10,2,2,2,2,2,2
