5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,3,2,25,20,15,10,8,7,6,3,1,0,0,0,0,0,0,0,0
