5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0,5,16,18,18,18,15,4,3,2,1,0,0,0,0,0,0,0,0,0
0,10,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0
