,Unnamed: 0,Participant,GameID,Run,Trial,BalloonCount,PopPoint,Condition,P2,Fixation,Photo,NewBalloon,OutcomeScreen,Winner,Looking,SBRating,PressPump,ReleasePump,Tokens,CashIn,Pop,P2_PopPoint,P2_PressPump,P2_ReleasePump,P2_Tokens,P2_CashIn,P2_Pop,Onset,Dur,Restarted,HitBlockTime,Trigger,Break,Session,P2ID,Repeat,P2Repeat
0,0,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414414167404,5.07670593262,0.0,0.0,0.0,0.0,13,1,0,0
1,1,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52013516426,0.0,0.0,0.0,0.0,0.0,13,1,0,0
2,2,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02032518387,3.1475019455,0.0,0.0,0.0,0.0,13,1,0,0
3,3,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1999909878,0.0,0.0,0.0,0.0,0.0,13,1,0,0
4,4,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7774322033,0.0,0.0,0.0,0.0,0.0,13,1,0,0
5,5,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8773071766,0.0,0.0,0.0,0.0,0.0,13,1,0,0
6,6,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6273541451,0.0,0.0,0.0,0.0,0.0,13,1,0,0
7,7,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7273221016,0.0,0.0,0.0,0.0,0.0,13,1,0,0
8,8,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2273731232,0.0,0.0,0.0,0.0,0.0,13,1,0,0
9,9,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2939691544,0.0,0.0,0.0,0.0,0.0,13,1,0,0
10,10,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6773500443,0.0,0.0,0.0,0.0,0.0,13,1,0,0
11,11,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7774031162,0.0,0.0,0.0,0.0,0.0,13,1,0,0
12,12,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1438901424,0.0,0.0,0.0,0.0,0.0,13,1,0,0
13,13,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2105810642,0.0,0.0,0.0,0.0,0.0,13,1,0,0
14,14,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6105701923,0.0,0.0,0.0,0.0,0.0,13,1,0,0
15,15,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.644007206,0.0,0.0,0.0,0.0,0.0,13,1,0,0
16,16,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1272552013,0.0,0.0,0.0,0.0,0.0,13,1,0,0
17,17,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1939370632,0.0,0.0,0.0,0.0,0.0,13,1,0,0
18,18,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5939691067,0.0,0.0,0.0,0.0,0.0,13,1,0,0
19,19,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6606001854,0.0,0.0,0.0,0.0,0.0,13,1,0,0
20,20,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4772751331,0.0,0.0,0.0,0.0,0.0,13,1,0,0
21,21,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5439300537,0.0,0.0,0.0,0.0,0.0,13,1,0,0
22,22,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0106060505,0.0,0.0,0.0,0.0,0.0,13,1,0,0
23,23,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1272161007,0.0,0.0,0.0,0.0,0.0,13,1,0,0
24,24,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.610612154,0.0,0.0,0.0,0.0,0.0,13,1,0,0
25,25,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7273070812,0.0,0.0,0.0,0.0,0.0,13,1,0,0
26,26,87.0,22227.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0772161484,0.0,0.0,0.0,0.0,0.0,13,1,0,0
