,Unnamed: 0,Participant,GameID,Run,Trial,BalloonCount,PopPoint,Condition,P2,Fixation,Photo,NewBalloon,OutcomeScreen,Winner,Looking,SBRating,PressPump,ReleasePump,Tokens,CashIn,Pop,P2_PopPoint,P2_PressPump,P2_ReleasePump,P2_Tokens,P2_CashIn,P2_Pop,Onset,Dur,Restarted,HitBlockTime,Trigger,Break,Session,P2ID,Repeat,P2Repeat
0,0,12.0,22226.0,1.0,1.0,0.0,23.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369565963745,6.27541303635,0.0,0.0,0.0,0.0,1,1,0,0
1,1,12.0,22226.0,1.0,1.0,0.0,23.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68354010582,0.0,0.0,0.0,0.0,0.0,1,1,0,0
2,2,12.0,22226.0,1.0,1.0,0.0,23.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18371796608,2.98114418983,0.0,0.0,0.0,0.0,1,1,0,0
3,3,12.0,22226.0,1.0,1.0,0.0,23.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2492480278,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4,4,12.0,22226.0,1.0,1.0,0.0,23.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3385369778,0.0,0.0,0.0,0.0,0.0,1,1,0,0
5,5,12.0,22226.0,1.0,1.0,0.0,23.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5907819271,0.0,0.0,0.0,0.0,0.0,1,1,0,0
6,6,12.0,22226.0,1.0,1.0,0.0,23.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.60593009,0.0,0.0,0.0,0.0,0.0,1,1,0,0
7,7,12.0,22226.0,1.0,2.0,1.0,8.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6793179512,3.53786420822,0.0,0.0,0.0,0.0,1,1,0,0
8,8,12.0,22226.0,1.0,2.0,1.0,8.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.253467083,0.0,0.0,0.0,0.0,0.0,1,1,0,0
9,9,12.0,22226.0,1.0,2.0,1.0,8.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7536780834,2.56008386612,0.0,0.0,0.0,0.0,1,1,0,0
10,10,12.0,22226.0,1.0,2.0,1.0,8.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3539330959,0.0,0.0,0.0,0.0,0.0,1,1,0,0
11,11,12.0,22226.0,1.0,2.0,1.0,8.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3426930904,0.0,0.0,0.0,0.0,0.0,1,1,0,0
12,12,12.0,22226.0,1.0,2.0,1.0,8.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.526446104,0.0,0.0,0.0,0.0,0.0,1,1,0,0
13,13,12.0,22226.0,1.0,2.0,1.0,8.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7267839909,0.0,0.0,0.0,0.0,0.0,1,1,0,0
14,14,12.0,22226.0,1.0,2.0,1.0,8.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8937051296,0.0,0.0,0.0,0.0,0.0,1,1,0,0
15,15,12.0,22226.0,1.0,2.0,1.0,8.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0774290562,0.0,0.0,0.0,0.0,0.0,1,1,0,0
16,16,12.0,22226.0,1.0,2.0,1.0,8.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2110800743,0.0,0.0,0.0,0.0,0.0,1,1,0,0
17,17,12.0,22226.0,1.0,2.0,1.0,8.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7621669769,0.0,0.0,0.0,0.0,0.0,1,1,0,0
18,18,12.0,22226.0,1.0,2.0,1.0,8.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8288760185,0.0,0.0,0.0,0.0,0.0,1,1,0,0
19,19,12.0,22226.0,1.0,2.0,1.0,8.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6155991554,0.0,0.0,0.0,0.0,0.0,1,1,0,0
20,20,12.0,22226.0,1.0,2.0,1.0,8.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7157859802,0.0,0.0,0.0,0.0,0.0,1,1,0,0
