5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
10,10,9,8,7,6,5,3,2,1,2,3,4,5,6,7,8,9,10,10
1,5,5,5,5,10,10,10,10,15,10,10,10,5,5,5,5,5,5,5
