5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2,3,3,3,4,5,12,12,15,15,15,13,7,6,4,4,3,3,2,1
2,6,8,10,10,7,5,6,8,10,10,8,6,5,5,4,3,2,1,0
