5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0,1,2,18,11,3,4,5,16,24,10,5,2,2,1,1,1,1,1,0
0,5,8,4,13,15,12,17,20,37,17,11,8,16,6,4,1,1,1,0
