5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
5,7,8,10,12,17,23,29,37,50,37,29,23,17,12,10,8,7,4,2
3,4,4,4,4,4,8,16,22,28,37,50,37,27,19,10,5,3,3,2
