Risk,0,0.25,Gamble
Risk,1,0.5,Gamble
Risk,2,0.75,Gamble
Risk,3,1.0,Gamble
Risk,4,1.25,Gamble
Risk,5,1.5,Gamble
Risk,6,1.75,Gamble
Risk,7,2.0,Gamble
Risk,8,2.25,Gamble
Risk,9,2.5,Gamble
Risk,10,2.75,Sure Bet
Risk,11,3.0,Sure Bet
Risk,12,3.25,Sure Bet
Risk,13,3.5,Sure Bet
Risk,14,3.75,Sure Bet
Risk,15,4.0,Sure Bet
Risk,16,4.25,Sure Bet
Risk,17,4.5,Sure Bet
Risk,18,4.75,Sure Bet
Risk,19,5.0,Sure Bet
