5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0,1,3,8,10,22,9,9,9,50,37,29,26,20,14,5,5,5,2,1
0,1,2,2,42,47,51,45,44,34,20,13,7,3,1,0,0,0,0,0
