5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
1,2,10,20,20,20,10,9,8,0,0,0,0,0,0,0,0,0,0,0
1,2,3,4,5,6,7,8,9,10,9,8,7,6,5,4,3,2,1,1
