5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0,1,2,3,4,6,11,11,11,11,11,10,10,10,8,7,6,4,2,1
0,0,0,0,16,23,30,28,23,18,13,9,5,4,2,0,0,0,0,0
