5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2,4,9,17,35,30,20,10,2,1,3,9,15,8,12,21,6,3,1,20
0,0,7,14,25,30,25,17,9,20,25,31,22,15,9,6,17,29,39,0
