5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
5,5,10,10,14,16,18,19,19,21,21,19,19,15,13,4,7,9,7,5
2,3,2,2,9,6,3,25,21,16,12,16,8,6,6,3,1,2,1,0
