5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0,0,8,0,0,0,13,0,28,20,6,16,0,0,0,0,11,0,2,0
0,0,0,0,18,0,15,0,30,0,11,0,14,6,18,0,0,0,0,0
