5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
0,5,10,2,5,17,9,23,9,28,13,0,0,0,7,0,0,0,8,0
0,0,0,0,10,5,10,15,0,10,5,10,15,10,10,0,0,0,0,0
