,Unnamed: 0,Participant,GameID,Run,Trial,BalloonCount,PopPoint,Condition,P2,Fixation,Photo,NewBalloon,OutcomeScreen,Winner,Looking,SBRating,PressPump,ReleasePump,Tokens,CashIn,Pop,P2_PopPoint,P2_PressPump,P2_ReleasePump,P2_Tokens,P2_CashIn,P2_Pop,Onset,Dur,Restarted,HitBlockTime,Trigger,Break,Session,P2ID,Repeat,P2Repeat
0,0,16.0,22221.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90734863281e-06,2.29999399185,0.0,0.0,1.0,0.0,2,1,0,0
1,1,16.0,22221.0,1.0,1.0,0.0,11.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298565864563,4.10376906395,0.0,0.0,0.0,0.0,2,1,0,0
2,2,16.0,22221.0,1.0,1.0,0.0,11.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45265889168,0.0,0.0,0.0,0.0,0.0,2,1,0,0
3,3,16.0,22221.0,1.0,1.0,0.0,11.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94854092598,2.87246108055,0.0,0.0,0.0,0.0,2,1,0,0
4,4,16.0,22221.0,1.0,1.0,0.0,11.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91597604752,0.0,0.0,0.0,0.0,0.0,2,1,0,0
5,5,16.0,22221.0,1.0,1.0,0.0,11.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4601638317,0.0,0.0,0.0,0.0,0.0,2,1,0,0
6,6,16.0,22221.0,1.0,1.0,0.0,11.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6435070038,0.0,0.0,0.0,0.0,0.0,2,1,0,0
7,7,16.0,22221.0,1.0,1.0,0.0,11.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.060147047,0.0,0.0,0.0,0.0,0.0,2,1,0,0
8,8,16.0,22221.0,1.0,1.0,0.0,11.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1934309006,0.0,0.0,0.0,0.0,0.0,2,1,0,0
9,9,16.0,22221.0,1.0,1.0,0.0,11.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4767849445,0.0,0.0,0.0,0.0,0.0,2,1,0,0
