5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
1,4,9,10,11,11,11,21,24,34,46,34,30,25,13,9,12,8,2,2
0,0,0,16,15,19,26,21,26,22,17,13,9,5,0,0,0,0,0,0
