5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
1,1,1,1,3,3,4,5,7,9,11,13,11,9,7,5,4,3,1,1
0,0,5,10,5,1,2,2,5,20,10,10,5,5,5,5,5,5,0,0
