5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
100,3,70,64,29,45,15,35,0,11,30,58,44,73,33,60,20,49,40,6
51,42,64,34,65,7,83,25,50,56,39,52,65,15,21,12,10,70,40,1
