5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
1,17,23,16,14,15,18,27,34,39,39,41,45,21,13,4,4,4,3,3
1,2,2,2,41,42,43,42,42,45,46,38,31,28,23,21,3,1,1,1
