,Unnamed: 0,Participant,GameID,Run,Trial,BalloonCount,PopPoint,Condition,P2,Fixation,Photo,NewBalloon,OutcomeScreen,Winner,Looking,SBRating,PressPump,ReleasePump,Tokens,CashIn,Pop,P2_PopPoint,P2_PressPump,P2_ReleasePump,P2_Tokens,P2_CashIn,P2_Pop,Onset,Dur,Restarted,HitBlockTime,Trigger,Break,Session,P2ID,Repeat,P2Repeat
0,0,88.0,22223.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502836942673,5.52606606483,0.0,0.0,0.0,0.0,14,1,0,0
1,1,88.0,22223.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05562090874,0.0,0.0,0.0,0.0,0.0,14,1,0,0
2,2,88.0,22223.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55580592155,3.1549680233,0.0,0.0,0.0,0.0,14,1,0,0
3,3,88.0,22223.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7801520824,0.0,0.0,0.0,0.0,0.0,14,1,0,0
4,4,88.0,22223.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1927499771,0.0,0.0,0.0,0.0,0.0,14,1,0,0
5,5,88.0,22223.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2419400215,0.0,0.0,0.0,0.0,0.0,14,1,0,0
6,6,88.0,22223.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.251157999,0.0,0.0,0.0,0.0,0.0,14,1,0,0
7,7,88.0,22223.0,1.0,2.0,1.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3237528801,4.4580540657,0.0,0.0,0.0,0.0,14,1,0,0
8,8,88.0,22223.0,1.0,2.0,1.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8298170567,0.0,0.0,0.0,0.0,0.0,14,1,0,0
9,9,88.0,22223.0,1.0,2.0,1.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3300030231,3.15910887718,0.0,0.0,0.0,0.0,14,1,0,0
10,10,88.0,22223.0,1.0,2.0,1.0,28.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5427060127,0.0,0.0,0.0,0.0,0.0,14,1,0,0
11,11,88.0,22223.0,1.0,2.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3635249138,0.0,0.0,0.0,0.0,0.0,14,1,0,0
12,12,88.0,22223.0,1.0,2.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4028520584,0.0,0.0,0.0,0.0,0.0,14,1,0,0
13,13,88.0,22223.0,1.0,2.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7868988514,0.0,0.0,0.0,0.0,0.0,14,1,0,0
14,14,88.0,22223.0,1.0,2.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8870959282,0.0,0.0,0.0,0.0,0.0,14,1,0,0
15,15,88.0,22223.0,1.0,2.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1041378975,0.0,0.0,0.0,0.0,0.0,14,1,0,0
16,16,88.0,22223.0,1.0,2.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.204390049,0.0,0.0,0.0,0.0,0.0,14,1,0,0
17,17,88.0,22223.0,1.0,2.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3880188465,0.0,0.0,0.0,0.0,0.0,14,1,0,0
18,18,88.0,22223.0,1.0,2.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4548230171,0.0,0.0,0.0,0.0,0.0,14,1,0,0
19,19,88.0,22223.0,1.0,2.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8222529888,0.0,0.0,0.0,0.0,0.0,14,1,0,0
20,20,88.0,22223.0,1.0,2.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.889040947,0.0,0.0,0.0,0.0,0.0,14,1,0,0
21,21,88.0,22223.0,1.0,2.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5403270721,0.0,0.0,0.0,0.0,0.0,14,1,0,0
22,22,88.0,22223.0,1.0,2.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.559720993,0.0,0.0,0.0,0.0,0.0,14,1,0,0
23,23,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5928039551,5.7112300396,0.0,0.0,0.0,0.0,14,1,0,0
24,24,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3412098885,0.0,0.0,0.0,0.0,0.0,14,1,0,0
25,25,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8414130211,2.56373000145,0.0,0.0,0.0,0.0,14,1,0,0
26,26,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4356899261,0.0,0.0,0.0,0.0,0.0,14,1,0,0
27,27,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1462450027,0.0,0.0,0.0,0.0,0.0,14,1,0,0
28,28,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0686209202,0.0,0.0,0.0,0.0,0.0,14,1,0,0
29,29,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3692159653,0.0,0.0,0.0,0.0,0.0,14,1,0,0
30,30,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4360229969,0.0,0.0,0.0,0.0,0.0,14,1,0,0
31,31,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6196160316,0.0,0.0,0.0,0.0,0.0,14,1,0,0
32,32,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.7198760509,0.0,0.0,0.0,0.0,0.0,14,1,0,0
33,33,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8367679119,0.0,0.0,0.0,0.0,0.0,14,1,0,0
34,34,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8702168465,0.0,0.0,0.0,0.0,0.0,14,1,0,0
35,35,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0204770565,0.0,0.0,0.0,0.0,0.0,14,1,0,0
36,36,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0538549423,0.0,0.0,0.0,0.0,0.0,14,1,0,0
37,37,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3544499874,0.0,0.0,0.0,0.0,0.0,14,1,0,0
38,38,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4546580315,0.0,0.0,0.0,0.0,0.0,14,1,0,0
39,39,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0057308674,0.0,0.0,0.0,0.0,0.0,14,1,0,0
40,40,88.0,22223.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0203979015,0.0,0.0,0.0,0.0,0.0,14,1,0,0
41,41,88.0,22223.0,1.0,4.0,3.0,43.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0721540451,6.59633898735,0.0,0.0,0.0,0.0,14,1,0,0
42,42,88.0,22223.0,1.0,4.0,3.0,43.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7999999523,0.0,0.0,0.0,0.0,0.0,14,1,0,0
