5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
10,20,20,10,10,10,5,5,5,5,3,1,1,1,1,0,0,0,0,0
