,Unnamed: 0,Participant,GameID,Run,Trial,BalloonCount,PopPoint,Condition,P2,Fixation,Photo,NewBalloon,OutcomeScreen,Winner,Looking,SBRating,PressPump,ReleasePump,Tokens,CashIn,Pop,P2_PopPoint,P2_PressPump,P2_ReleasePump,P2_Tokens,P2_CashIn,P2_Pop,Onset,Dur,Restarted,HitBlockTime,Trigger,Break,Session,P2ID,Repeat,P2Repeat
0,0,123.0,22221.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90734863281e-06,14.1557531357,0.0,0.0,1.0,0.0,22,0,0,0
1,1,123.0,22221.0,1.0,1.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313351869583,3.94191503525,0.0,0.0,0.0,0.0,22,0,0,0
2,2,123.0,22221.0,1.0,1.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30758285522,0.0,0.0,0.0,0.0,0.0,22,0,0,0
3,3,123.0,22221.0,1.0,1.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.80370092392,3.60476398468,0.0,0.0,0.0,0.0,22,0,0,0
4,4,123.0,22221.0,1.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45170783997,0.0,0.0,0.0,0.0,0.0,22,0,0,0
5,5,123.0,22221.0,1.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1986320019,0.0,0.0,0.0,0.0,0.0,22,0,0,0
6,6,123.0,22221.0,1.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9317719936,0.0,0.0,0.0,0.0,0.0,22,0,0,0
7,7,123.0,22221.0,1.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1483709812,0.0,0.0,0.0,0.0,0.0,22,0,0,0
8,8,123.0,22221.0,1.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.167735815,0.0,0.0,0.0,0.0,0.0,22,0,0,0
9,9,123.0,22221.0,1.0,2.0,1.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2613978386,5.22099399567,0.0,0.0,0.0,0.0,22,0,0,0
10,10,123.0,22221.0,1.0,2.0,1.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5326168537,0.0,0.0,0.0,0.0,0.0,22,0,0,0
11,11,123.0,22221.0,1.0,2.0,1.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0329678059,3.3425951004,0.0,0.0,0.0,0.0,22,0,0,0
12,12,123.0,22221.0,1.0,2.0,1.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4252929688,0.0,0.0,0.0,0.0,0.0,22,0,0,0
13,13,123.0,22221.0,1.0,2.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2312009335,0.0,0.0,0.0,0.0,0.0,22,0,0,0
14,14,123.0,22221.0,1.0,2.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9643409252,0.0,0.0,0.0,0.0,0.0,22,0,0,0
15,15,123.0,22221.0,1.0,2.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5642988682,0.0,0.0,0.0,0.0,0.0,22,0,0,0
16,16,123.0,22221.0,1.0,2.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2642428875,0.0,0.0,0.0,0.0,0.0,22,0,0,0
17,17,123.0,22221.0,1.0,2.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9474978447,0.0,0.0,0.0,0.0,0.0,22,0,0,0
18,18,123.0,22221.0,1.0,2.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9647979736,0.0,0.0,0.0,0.0,0.0,22,0,0,0
19,19,123.0,22221.0,1.0,3.0,2.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4133470058,4.76092600822,0.0,0.0,0.0,0.0,22,0,0,0
20,20,123.0,22221.0,1.0,3.0,2.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2152969837,0.0,0.0,0.0,0.0,0.0,22,0,0,0
21,21,123.0,22221.0,1.0,3.0,2.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7153308392,3.52735710144,0.0,0.0,0.0,0.0,22,0,0,0
22,22,123.0,22221.0,1.0,3.0,2.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.300180912,0.0,0.0,0.0,0.0,0.0,22,0,0,0
23,23,123.0,22221.0,1.0,3.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.230301857,0.0,0.0,0.0,0.0,0.0,22,0,0,0
24,24,123.0,22221.0,1.0,3.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2967588902,0.0,0.0,0.0,0.0,0.0,22,0,0,0
25,25,123.0,22221.0,1.0,3.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3963518143,0.0,0.0,0.0,0.0,0.0,22,0,0,0
26,26,123.0,22221.0,1.0,4.0,3.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5847189426,3.14266705513,0.0,0.0,0.0,0.0,22,0,0,0
27,27,123.0,22221.0,1.0,4.0,3.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7746868134,0.0,0.0,0.0,0.0,0.0,22,0,0,0
28,28,123.0,22221.0,1.0,4.0,3.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2747428417,3.36187601089,0.0,0.0,0.0,0.0,22,0,0,0
29,29,123.0,22221.0,1.0,4.0,3.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6878869534,0.0,0.0,0.0,0.0,0.0,22,0,0,0
30,30,123.0,22221.0,1.0,4.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.4129798412,0.0,0.0,0.0,0.0,0.0,22,0,0,0
31,31,123.0,22221.0,1.0,4.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.9628698826,0.0,0.0,0.0,0.0,0.0,22,0,0,0
32,32,123.0,22221.0,1.0,4.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.981525898,0.0,0.0,0.0,0.0,0.0,22,0,0,0
33,33,123.0,22221.0,1.0,5.0,4.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0714008808,3.60815405846,0.0,0.0,0.0,0.0,22,0,0,0
