5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
10,12,19,24,28,34,39,44,50,59,76,65,53,44,35,26,19,12,8,5
0,0,0,0,3,7,10,14,18,22,27,19,12,7,2,1,1,1,1,1
