5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
2,2,3,2,3,3,3,4,5,6,13,16,17,5,4,3,3,2,2,2
2,2,3,3,2,2,2,2,2,3,9,9,10,11,15,15,2,2,2,2
