5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
1,5,7,4,11,12,20,9,13,11,11,15,13,11,20,14,2,4,3,2
0,2,10,12,20,13,17,14,15,18,17,8,7,6,4,5,1,1,1,0
