,Unnamed: 0,Participant,GameID,Run,Trial,BalloonCount,PopPoint,Condition,P2,Fixation,Photo,NewBalloon,OutcomeScreen,Winner,Looking,SBRating,PressPump,ReleasePump,Tokens,CashIn,Pop,P2_PopPoint,P2_PressPump,P2_ReleasePump,P2_Tokens,P2_CashIn,P2_Pop,Onset,Dur,Restarted,HitBlockTime,Trigger,Break,Session,P2ID,Repeat,P2Repeat
0,0,140.0,22221.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90734863281e-06,2.29988312721,0.0,0.0,1.0,0.0,26,0,0,0
1,1,140.0,22221.0,1.0,1.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352947950363,6.17210006714,0.0,0.0,0.0,0.0,26,0,0,0
2,2,140.0,22221.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6792371273,0.0,0.0,0.0,0.0,0.0,26,0,0,0
3,3,140.0,22221.0,1.0,1.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17529201508,2.29523611069,0.0,0.0,0.0,0.0,26,0,0,0
4,4,140.0,22221.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.523692131,0.0,0.0,0.0,0.0,0.0,26,0,0,0
5,5,140.0,22221.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7822380066,0.0,0.0,0.0,0.0,0.0,26,0,0,0
6,6,140.0,22221.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5320930481,0.0,0.0,0.0,0.0,0.0,26,0,0,0
7,7,140.0,22221.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5820641518,0.0,0.0,0.0,0.0,0.0,26,0,0,0
8,8,140.0,22221.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5951340199,0.0,0.0,0.0,0.0,0.0,26,0,0,0
9,9,140.0,22221.0,1.0,2.0,1.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7333459854,5.15266108513,0.0,0.0,0.0,0.0,26,0,0,0
10,10,140.0,22221.0,1.0,2.0,1.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0027639866,0.0,0.0,0.0,0.0,0.0,26,0,0,0
11,11,140.0,22221.0,1.0,2.0,1.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5029661655,3.35520195961,0.0,0.0,0.0,0.0,26,0,0,0
12,12,140.0,22221.0,1.0,2.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9095230103,0.0,0.0,0.0,0.0,0.0,26,0,0,0
13,13,140.0,22221.0,1.0,2.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4815211296,0.0,0.0,0.0,0.0,0.0,26,0,0,0
14,14,140.0,22221.0,1.0,2.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9813301563,0.0,0.0,0.0,0.0,0.0,26,0,0,0
15,15,140.0,22221.0,1.0,2.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0146360397,0.0,0.0,0.0,0.0,0.0,26,0,0,0
16,16,140.0,22221.0,1.0,2.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0625741482,0.0,0.0,0.0,0.0,0.0,26,0,0,0
17,17,140.0,22221.0,1.0,3.0,2.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.123691082,4.4605140686,0.0,0.0,0.0,0.0,26,0,0,0
